종사자수_총소계,연간급여_합계,건물소유면적,건물임차면적,건물무상면적,건물합계면적,매출액,영업비용,인건비,임차료,기타영업비용,영업이익,사업체승수,종사자승수,매출액승수
8,261,,96,,96,855,803,261,12,530,52,15,14.63514,14.6341986
8,121,,198,,198,808,756,129,42,585,52,5.05882,4.88034,4.3944745
7,54,,66,,66,180,128,54,18,56,52,81.17544,82.05882,69.8511546
4,24,,,,,214,162,24,17,121,52,17.06849,13.33908,8.5329549
6,82,,162,,162,451,399,89,32,278,52,17.66667,17.31973,14.2046248
5,14,,99,,99,90,38,14,6,18,52,9.61538,9.43038,6.3937677
16,124,,495,,495,1404,1352,145,9,1198,52,3.53333,3.31658,2.2948407
26,458,,198,,198,1696,1644,494,123,1027,52,3.83721,3.24536,3.714122
101,1542,,867,,867,8579,8527,1943,939,5645,52,1,1,1
4,148,,160,,160,540,488,148,0,340,52,4,3.21429,3.1897233
27,510,,263,,263,2002,1950,596,182,1172,52,1,1,1
3,24,1650,,,1650,153,101,24,2,75,52,58.78125,54.65714,55.7782768
7,38,,247,,247,166,114,38,20,56,52,4.06061,3.77578,3.3095415
4,55,,83,,83,257,204,58,25,121,53,18.55263,16.88889,14.7294254
3,11,,20,,20,96,43,11,14,18,53,50.58537,43.03571,34.9978081
6,84,,69,,69,204,151,84,7,60,53,2.51852,2.44785,2.4361129
4,14,,132,,132,203,150,17,9,124,53,34.54545,31.89796,21.1124785
9,74,,330,,330,747,694,85,25,584,53,30.78571,31.16667,11.4831898
3,20,,54,,54,258,205,20,20,165,53,8.83333,9.81818,9.2259806
6,126,,83,,83,989,936,152,48,736,53,4.14286,3.77612,2.8661052
6,177,,198,,198,842,789,199,72,518,53,12.76923,12.06593,12.312266
4,40,198,,,198,220,167,42,0,125,53,16.15385,13.52778,10.5806633
5,110,,50,,50,410,357,118,17,222,53,2,1.95911,2.2992769
8,67,330,,,330,502,449,70,16,363,53,22.63333,22.21081,19.1700619
30,464,,396,,396,2923,2870,540,428,1902,53,3.94595,3.60105,3.7406611
4,90,,264,,264,538,485,98,63,324,53,13.69565,11.02985,8.1150356
4,19,,99,,99,180,127,19,24,84,53,88.04,63.67257,52.8835801
2,19,,99,,99,231,178,19,25,134,53,100.22222,87.54762,68.0430233
5,55,530,,,530,200,147,60,,87,53,81.17544,82.05882,69.8511546
3,24,,33,,33,216,163,24,17,122,53,128.63077,107.88387,91.2718601
26,621,,198,,198,3076,3023,729,164,2130,53,6.06061,5.15775,4.8206728
10,199,,33,,33,1444,1391,209,328,854,53,1,1,1
6,121,495,,,495,376,323,128,22,173,53,4.57143,3.96117,3.53162
10,95,,152,,152,350,297,95,16,186,53,2.07692,2.01786,1.7734042
9,77,330,,,330,326,273,87,18,168,53,5.125,4.73333,6.3155781
3,21,,132,,132,250,197,21,36,140,53,26.58824,20.0873,14.8892836
4,34,,33,,33,190,137,34,12,91,53,77.82292,67.19913,61.7123326
4,18,,330,,330,220,167,18,26,123,53,79.13115,66.28182,44.1860983
5,134,139,,,139,903,850,160,26,664,53,3.69231,3.54037,2.6210655
14,307,247,,,247,1692,1639,356,84,1199,53,5.22727,4.87584,3.6132908
3,59,,116,,116,517,464,73,28,363,53,21.38235,18.46739,10.9095705
9,74,,307,,307,746,693,85,25,583,53,30.46154,30.09938,24.4426375
2,,,99,,99,180,127,,19,108,53,110.2,105.21622,83.0092201
22,270,,300,,300,1268,1215,320,158,737,53,1.07895,1.11617,1.0838982
102,1557,,916,,916,8665,8612,1962,949,5701,53,1,1,1
14,164,,231,,231,851,798,195,64,539,53,7.58,7.31534,7.5550585
4,32,,295,,295,277,224,35,14,175,53,182.75472,155.98438,118.1370298
4,18,,245,,245,208,155,18,18,119,53,182.75472,155.98438,118.1370298
3,43,,165,,165,441,388,46,38,304,53,165.57895,125.89474,66.9745748
22,270,,200,,200,1268,1215,320,158,737,53,2.64815,2.2866,2.2754565
5,72,,231,,231,262,209,75,20,114,53,7,6.97674,6.7641723
6,224,,297,,297,937,884,231,7,646,53,7.52941,6.98261,5.9449208
2,,,33,,33,152,99,0,24,75,53,73.43243,68.2619,52.3294079
6,143,,396,,396,513,460,147,19,294,53,15,14.63514,14.6341986
15,60,,264,,264,537,484,67,18,399,53,1.33333,1.34842,1.370294
10,114,,264,,264,501,448,121,52,275,53,1,1,1
7,78,,116,,116,365,312,78,24,210,53,2.91667,2.76923,3.6489172
5,54,,231,,231,249,196,55,32,109,53,1.375,1.44681,1.3746631
10,120,,49,,49,429,376,126,24,226,53,2.71429,2.74359,2.3363976
6,49,,330,,330,360,307,49,60,198,53,6.4375,5.93204,6.1497338
4,9,115,,,115,94,41,9,0,32,53,182.75472,155.98438,118.1370298
1,,,60,,60,112,59,,7,52,53,178.91667,163.28302,134.9451747
7,92,,160,,160,187,134,92,30,12,53,7,6.97674,6.7641723
10,191,,66,,66,754,701,199,77,425,53,2.33333,2.38679,2.1323027
4,32,,165,,165,377,324,33,30,261,53,251.54545,229.92308,193.3515155
58,393,,360,,360,1484,1431,488,212,731,53,1,1,1
4,19,,125,,125,242,189,19,19,151,53,82.4898,61.86458,46.3116796
5,50,663,,,663,215,162,50,0,112,53,6.875,6.87755,6.4263313
5,48,,198,,198,434,381,48,50,283,53,4.25,4.25275,2.9596999
4,75,854,0,0,854,420,367,102,0,265,53,1,1,1
4,68,,155,,155,300,247,68,17,162,53,120.15873,101.59864,83.784689
8,71,,66,,66,430,377,71,25,281,53,4,3.765,2.9820993
55,784,4361,,,4361,1623,1570,907,2,661,53,1,1,1
6,173,,99,,99,1062,1009,180,46,783,53,46.31579,43.475,39.7009837
102,1557,,725,,725,8665,8612,1962,949,5701,53,1,1,1
17,115,,,,,548,495,116,147,232,53,1.5,1.46774,1.1203835
6,99,,122,,122,451,398,99,40,259,53,30,30.5,27.5697105
11,169,,198,,198,756,703,187,69,447,53,2.22222,2.17373,2.1809863
5,129,,46,,46,663,610,156,35,419,53,5.45,4.93182,4.6751192
4,34,,182,,182,248,195,34,24,137,53,146.48571,130.56173,118.859933
3,,,561,,561,232,179,,28,151,53,501.33333,428.625,462.3372093
3,12,,198,,198,245,192,12,40,140,53,31.58824,30.65714,23.9279913
5,82,,83,,83,286,233,86,20,127,53,4.8,4.51376,4.1969741
3,16,,125,,125,247,194,16,15,163,53,33.46296,28.35938,22.1947199
5,74,590,,,590,254,201,89,8,104,53,3.5,4.1,2.3545232
3,20,,89,,89,145,92,22,10,60,53,20.91379,14.68212,10.4593916
7,60,,66,,66,440,387,65,12,310,53,19.65,17.80916,10.9650105
22,270,,296,,296,1268,1215,320,158,737,53,1.61538,1.47105,1.7282891
1,,,165,,165,346,293,,19,274,53,187.44,165.10059,110.2491642
7,70,,99,,99,373,320,75,27,218,53,1.84615,1.63934,1.8053444
11,186,,264,,264,603,550,197,60,293,53,2.71429,2.74359,2.3363976
23,539,122,,,122,1939,1886,595,26,1265,53,1.75,1.76052,1.5218607
8,95,,46,,46,270,217,95,14,108,53,12,10.43478,8.3502964
15,407,960,,,960,2526,2473,466,50,1957,53,2.2,2.01408,3.3550794
26,408,,260,,260,2590,2537,530,239,1768,53,1,1,1
83,532,523,,,523,5770,5717,628,354,4735,53,1,1,1
6,53,,33,,33,267,214,56,17,141,53,2,2.01852,1.8069069
12,160,,231,,231,1121,1068,192,66,810,53,6.53846,6.60465,4.0725242
4,19,,132,,132,275,222,20,29,173,53,50.58537,43.03571,34.9978081
93,1474,,126,,126,4093,4040,1619,62,2359,53,1,1,1
4,33,,92,,92,378,325,34,30,261,53,251.54545,229.92308,193.3515155
2,,,,66,66,180,127,0,0,127,53,111.15909,102.65,106.8820951
3,,1470,,,1470,110,56,0,0,56,54,15.72727,17,11.4020619
11,143,,660,,660,760,706,165,50,491,54,1.38462,1.30833,1.2555234
4,35,,,,,217,163,37,19,107,54,77.30769,71.73684,59.2405471
7,72,,182,,182,235,181,72,19,90,54,9.03448,9.20455,7.7058386
2,18,40,,,40,120,66,18,,48,54,134.02151,111.08451,89.1162157
6,50,,181,,181,129,75,50,5,20,54,13.2,13.16667,13.5888651
3,10,,99,,99,190,136,10,18,108,54,23.77778,23.2,19.4649682
5,41,,132,,132,228,174,41,6,127,54,40.19672,39.12871,30.5730263
22,269,,212,,212,1261,1207,318,157,732,54,1.07895,1.11617,1.0838982
8,55,,66,,66,264,210,55,18,137,54,5.38889,5.63063,5.7939
6,76,,99,,99,651,597,82,21,494,54,2.79167,2.73154,2.3051081
3,19,,40,,40,234,180,19,25,136,54,178.91667,163.28302,134.9451747
4,72,,66,,66,240,186,72,14,100,54,53.04348,49.87255,32.6921693
4,41,,66,,66,479,425,44,47,334,54,58.05195,49.35176,38.8958728
4,54,,125,,125,480,426,54,48,324,54,97.15385,98.51471,85.9475454
10,173,116,,,116,771,717,191,71,455,54,2.22222,2.17373,2.1809863
23,51,4667,,,4667,249,195,64,16,115,54,1,1,1
8,88,,165,,165,400,346,88,50,208,54,40.19672,39.12871,30.5730263
3,13,,92,,92,183,129,13,14,102,54,42.98361,35.22881,23.8084023
3,30,,132,,132,267,213,32,14,167,54,20.09524,15.875,8.8949364
8,73,,142,,142,223,169,73,36,60,54,5.125,4.73333,6.3155781
18,273,2904,,,2904,1259,1205,302,98,805,54,2.08696,2.06355,2.331907
3,25,,49,,49,266,212,25,20,167,54,17.06849,13.33908,8.5329549
8,312,4805,,,4805,807,753,312,360,81,54,21.95,21.92857,16.8103462
8,313,,264,,264,810,756,313,362,81,54,21.95,21.92857,16.8103462
2,,,142,,142,237,183,0,29,154,54,162.47368,148.51064,138.0999605
3,12,,50,,50,202,148,12,13,123,54,28.65217,23.55046,17.3552791
2,12,,50,,50,180,126,14,18,94,54,15.42105,15.85106,14.412844
45,1069,,323,,323,3795,3741,1121,567,2053,54,3.78846,3.19694,3.2878759
5,54,825,,,825,225,171,65,0,106,54,1,1,1
2,25,50,,,50,262,208,26,31,151,54,101.55224,83.1087,58.6437984
3,60,,132,,132,234,180,60,16,104,54,46.5,47.09524,27.8615009
15,59,92,,,92,200,146,60,0,86,54,1,1,1
2,190,,50,,50,2190,2136,222,9,1905,54,116.9875,102.84746,56.2174067
6,60,,43,,43,187,133,60,25,48,54,12.1875,12.2701,8.4880252
11,123,,400,,400,496,442,133,39,270,54,1.33333,1.34842,1.370294
2,0,,36,,36,110,56,0,12,44,54,3.43243,2.95556,2.4092185
3,25,,59,,59,203,149,25,11,113,54,20.33333,16.79167,10.0912254
4,32,,102,,102,182,128,34,20,74,54,27.25,20,12.1132353
4,87,,200,,200,535,481,95,47,339,54,27.25,20,12.1132353
22,268,,59,,59,1258,1204,317,156,731,54,1,1,1
6,173,,83,,83,473,419,173,24,222,54,5.2,4.76471,4.3956326
7,145,,149,,149,370,316,145,20,151,54,2.81818,2.9403,3.1113729
4,26,,26,,26,200,146,26,20,100,54,251.54545,229.92308,193.3515155
5,59,1155,,,1155,197,143,59,0,84,54,1.66667,1.75,1.3050225
2,15,,33,,33,101,47,17,0,30,54,18.56522,13.90164,10.9777424
5,88,,112,,112,642,588,98,19,471,54,24.39286,21.86022,16.8267901
6,54,,66,,66,272,218,57,17,144,54,18.25,18.04762,14.5846916
2,23,,90,,90,222,168,23,30,115,54,88.04,63.67257,52.8835801
15,115,,99,,99,621,567,128,31,408,54,1.42857,1.35589,1.3829473
50,320,,829,,829,2504,2450,343,232,1875,54,1,1,1
4,22,,20,,20,280,226,23,21,182,54,29.75439,24.31429,19.9564181
20,308,4200,,,4200,757,703,324,2,377,54,1,1,1
18,421,,66,,66,2672,2618,547,246,1825,54,2.38095,2.23462,2.1227095
6,102,292,,,292,461,407,102,41,264,54,30,30.5,27.5697105
6,67,,22,,22,423,369,80,35,254,54,9.68571,9.18376,5.5165149
9,52,,39,,39,535,481,61,26,394,54,19.65,17.80916,10.9650105
2,,,,,,142,88,0,6,82,54,24.08333,19.66667,14.5524512
3,,,83,,83,145,91,0,8,83,54,20.91379,14.68212,10.4593916
3,10,,116,,116,220,166,10,43,113,54,67,61.5443,52.8000359
6,90,528,,,528,176,122,90,,32,54,6.02778,5.85654,3.8696082
2,0,181,,,181,100,46,0,0,46,54,99.12121,73.74648,18.808271
3,14,60,,,60,196,142,14,11,117,54,118.71795,105.79787,71.1424435
5,89,,245,,245,384,330,97,39,194,54,4.75,4.35955,4.5172385
4,57,,106,,106,389,335,63,34,238,54,18.55263,16.88889,14.7294254
6,127,,99,,99,510,456,127,4,325,54,20.25,21.32609,20.8875519
4,24,,33,,33,120,66,24,8,34,54,164.45455,154.38889,214.7619768
7,91,,231,,231,500,446,105,18,323,54,6.92308,6.64198,5.7951002
30,402,,83,,83,2303,2249,495,202,1552,54,1.45455,1.46479,1.4075341
5,131,,30,,30,1783,1729,159,22,1548,54,17.94118,16.77576,12.1740972
6,189,1641,,,1641,406,352,201,1,150,54,1.5,1.4878,1.7686833
18,420,,297,,297,2670,2616,546,246,1824,54,6.53846,6.60465,4.0725242
8,89,,198,,198,240,186,89,35,62,54,4.86667,4.59375,4.9635774
18,420,,207,,207,2668,2614,546,246,1822,54,1.92308,1.83648,1.5287659
10,104,,,,,500,446,117,16,313,54,1,1,1
4,14,,191,,191,282,228,14,11,203,54,21.65455,18.47656,15.4693688
5,31,,46,,46,238,184,31,12,141,54,3.45455,3.16667,2.9604298
3,36,,99,,99,355,301,36,13,252,54,13.11111,10.54,6.3859456
5,131,,15,,15,1789,1735,159,22,1554,54,5.64706,5.41148,4.7890118
5,57,,297,,297,333,279,64,25,190,54,4.67742,4.67513,3.4421538
1,,0,28,0,28,731,677,,55,622,54,435.47059,428.65116,272.4489209
4,22,,118,,118,170,116,22,,94,54,12.19355,10.67059,8.3086583
8,164,264,,,264,399,345,164,,181,54,95,91.03896,69.8449052
31,1226,2818,,,2818,2648,2594,1399,0,1195,54,1,1,1
5,116,,504,,504,3871,3817,145,16,3656,54,53.66667,56.22535,30.0802157
11,99,,264,,264,548,494,115,14,365,54,6.88889,6.07438,6.4666592
2,16,,168,,168,280,226,17,16,193,54,26.82609,24.21359,20.4343468
15,262,,44,,44,1357,1303,274,214,815,54,5.22222,4.8319,4.9082507
12,67,,103,,103,416,362,67,54,241,54,7.75,6.70536,6.0624785
5,19,,152,,152,223,169,22,13,134,54,1.70833,1.68421,1.371179
31,139,,132,,132,600,546,144,38,364,54,3.78846,3.19694,3.2878759
6,96,,99,,99,330,276,96,36,144,54,2.1,2.13121,2.2601175
13,102,480,,,480,424,370,111,24,235,54,2.38095,2.23462,2.1227095
6,58,,217,,217,296,242,65,26,151,54,80.64286,75.78261,66.6543444
3,,,924,,924,161,107,0,24,83,54,27.90476,26.57143,21.7976879
3,26,,66,,66,305,251,26,18,207,54,53.04348,49.87255,32.6921693
5,13,,,,,184,130,13,14,103,54,1,1,1
8,88,,116,,116,840,786,90,32,664,54,3.70833,3.875,3.6385747
17,859,,165,,165,4357,4303,1069,114,3120,54,5,4.83784,2.361204
2,10,,52,,52,110,56,10,7,39,54,150.44118,133.0989,105.145082
4,49,,82,,82,307,253,51,35,167,54,32.52381,24.73292,15.5901172
4,69,,40,,40,250,196,70,13,113,54,10.16667,9.11765,11.1305936
7,118,132,,,132,600,546,122,0,424,54,4.46154,4.46429,4.159292
9,149,,50,,50,1567,1513,149,9,1355,54,2.0625,1.88679,1.7239639
4,50,,56,,56,310,256,52,35,169,54,32.52381,24.73292,15.5901172
34,474,,330,,330,2301,2247,563,163,1521,54,2.06977,1.88549,2.1407175
4,25,,59,,59,221,167,25,17,125,54,17.06849,13.33908,8.5329549
23,1116,,1914,,1914,3162,3108,1289,2,1817,54,3.8,3.39241,4.2966479
5,130,,68,,68,1777,1723,158,22,1543,54,12.1875,12.2701,8.4880252
3,10,,99,,99,187,133,10,8,115,54,77.8,85.6087,73.4210526
3,43,,33,,33,180,126,43,10,73,54,30.83908,23.98492,15.7252243
2,69,59,,,59,236,182,71,,111,54,252.53333,228.9881,224.3465793
5,77,165,,,165,357,303,80,64,159,54,6,5.95918,5.959629
2,24,,12,,12,150,96,24,5,67,54,9.35294,7.48485,5.3016489
7,144,132,,,132,450,396,144,,252,54,32.64286,28.62136,13.6707615
16,171,,198,,198,740,686,174,55,457,54,2.26087,2.22727,2.455537
2,,420,,,420,84,30,,2,28,54,26.96154,29.22222,28.5486848
3,31,,63,,63,283,229,32,18,179,54,30.83908,23.98492,15.7252243
2,,462,,,462,90,36,0,0,36,54,3.14815,2.78571,1.698167
5,104,51,,,51,376,322,132,0,190,54,12.1875,12.2701,8.4880252
10,37,,50,,50,250,196,40,23,133,54,2.16667,2.17314,2.5819414
4,49,,76,,76,377,323,52,43,228,54,251.54545,229.92308,193.3515155
7,97,,,,,254,200,98,48,54,54,1.7,1.64179,1.230919
9,119,,33,,33,754,700,126,66,508,54,23.39535,22.69259,20.0621759
5,60,,33,,33,244,189,63,17,109,55,4.25,4.25275,2.9596999
2,27,,26,,26,301,246,29,32,185,55,129.9322,117.03571,100.0865695
3,28,195,,,195,261,206,29,18,159,55,120.15873,101.59864,83.784689
4,12,,43,,43,150,95,12,5,78,55,251.54545,229.92308,193.3515155
33,1179,,264,,264,3130,3075,1254,18,1803,55,1.75,1.76052,1.5218607
11,222,,891,,891,797,742,238,21,483,55,1.33333,1.2973,1.0585232
2,,,82,,82,97,42,,10,32,55,82.4898,61.86458,46.3116796
23,281,,1254,,1254,1319,1264,333,164,767,55,1,1,1
9,160,,96,,96,475,420,160,48,212,55,5.22222,4.90351,3.5296918
5,47,,66,,66,382,327,51,102,174,55,37.75,33.63855,18.4267424
13,219,,414,,414,1104,1049,222,125,702,55,3.85,3.90204,3.8156239
10,278,,165,,165,956,901,279,79,543,55,7.92308,7.91071,4.161237
1,,,46,,46,120,65,,2,63,55,101.55224,83.1087,58.6437984
11,132,,323,,323,726,671,160,86,425,55,1.41667,1.43478,1.1484554
10,128,,231,,231,486,431,137,24,270,55,1.4375,1.38679,1.5030263
41,633,,634,,634,3136,3081,744,167,2170,55,6.06061,5.15775,4.8206728
3,7,,83,,83,144,89,7,34,48,55,59,51.425,30.8362388
2,12,,85,,85,130,75,12,13,50,55,45.86667,44.88235,51.3362832
7,54,,99,,99,277,222,54,19,149,55,32.25,30.39216,32.1795957
11,266,,290,,290,1153,1098,296,81,721,55,3.21739,3.06569,2.8004539
6,69,1485,,,1485,361,306,73,67,166,55,7.64286,7.55056,5.2827794
5,37,1485,,,1485,138,83,42,4,37,55,30.88889,27.30952,26.949565
5,78,,40,,40,694,639,101,42,496,55,13.17391,13.28859,8.6332914
4,20,,99,,99,207,152,20,13,119,55,28.65217,23.55046,17.3552791
2,,,40,,40,301,246,0,32,214,55,129.9322,117.03571,100.0865695
3,18,,89,,89,185,130,18,11,101,55,77.30769,71.73684,59.2405471
5,94,,109,,109,322,267,95,27,145,55,6.61538,5.80682,5.2565457
3,9,,,,,196,141,9,10,122,55,16,13.41379,9.9448017
5,71,,,,,445,390,76,18,296,55,2.91667,2.76923,3.6489172
5,78,,132,,132,694,639,101,42,496,55,5.45,4.93182,4.6751192
3,17,,73,,73,201,146,18,22,106,55,5.57143,5.9375,5.3686806
10,84,,135,,135,628,573,90,6,477,55,1,1,1
9,126,,132,,132,423,368,129,16,223,55,2,1.95911,2.2992769
11,142,,1254,,1254,1488,1433,169,17,1247,55,6.38462,6.81081,4.4643095
3,28,,116,,116,258,203,29,18,156,55,120.15873,101.59864,83.784689
50,273,545,,,545,3192,3137,340,14,2783,55,1,1,1
19,160,,198,,198,1062,1007,190,122,695,55,16.95,16.08835,13.2583069
25,318,,115,,115,2125,2070,402,159,1509,55,2,1.96624,1.7264039
7,158,,132,,132,660,605,161,53,391,55,97.91667,94.46753,86.0307105
5,36,,396,,396,172,117,36,40,41,55,11.55556,10.35,10.3105085
4,31,,90,,90,273,218,33,14,171,55,20.09524,15.875,8.8949364
2,25,,115,,115,201,146,25,17,104,55,67.4375,87.03226,75.5377827
15,380,,330,,330,1259,1204,410,35,759,55,1.33333,1.2973,1.0585232
3,14,,115,,115,165,110,15,9,86,55,74.17722,58.55556,48.2764031
6,108,,99,,99,816,761,134,21,606,55,8.14815,8.22353,5.7841607
9,166,,79,,79,1287,1232,188,85,959,55,32.64286,28.62136,13.6707615
7,149,,237,,237,534,479,154,20,305,55,15,14.63514,14.6341986
3,31,,330,,330,144,89,31,12,46,55,88.04,63.67257,52.8835801
1,,,33,,33,96,41,0,10,31,55,20.09524,15.875,8.8949364
8,67,,330,,330,429,374,80,35,259,55,9.68571,9.18376,5.5165149
71,1173,,990,,990,4188,4133,1345,353,2435,55,1,1,1
13,161,,125,,125,834,779,190,66,523,55,11.07895,11.43788,10.5782991
5,78,,165,,165,694,639,101,42,496,55,8.54167,8.67785,7.2898336
4,29,,99,,99,291,236,30,35,171,55,164.45455,154.38889,214.7619768
5,125,,330,,330,563,508,150,51,307,55,26.36364,27.73438,20.2990157
12,29,,240,,240,215,160,34,70,56,55,3.38889,3.0125,2.9239789
26,341,,1312,,1312,2516,2461,406,75,1980,55,8.55556,7.33218,10.9044811
16,332,,230,,230,1270,1215,365,127,723,55,2.26087,2.22727,2.455537
6,125,,264,,264,564,509,150,51,308,55,26.36364,27.73438,20.2990157
6,88,,83,,83,360,305,89,24,192,55,12,10.43478,8.3502964
5,83,2079,,,2079,539,484,90,72,322,55,15.33333,14.69811,9.483748
10,163,3953,,,3953,475,420,172,0,248,55,1,1,1
5,54,,165,,165,276,221,54,19,148,55,32.25,30.39216,32.1795957
2,,,53,,53,260,205,,16,189,55,146.48571,130.56173,118.859933
5,72,,99,,99,288,233,72,12,149,55,6.05882,5.87931,5.2430649
1,,495,,,495,152,97,0,48,49,55,8.33333,7.09259,2.7918845
5,78,,66,,66,694,639,101,42,496,55,5.2,5.14935,3.7962427
4,23,,83,,83,350,295,24,20,251,55,17.06849,13.33908,8.5329549
5,63,,50,,50,276,221,64,20,137,55,4.60465,4.70635,5.4383131
15,115,,105,,105,723,668,122,16,530,55,1.44444,1.54545,1.5926976
3,21,,106,,106,360,305,23,27,255,55,77.82292,67.19913,61.7123326
5,78,,20,,20,694,639,101,42,496,55,10.19048,10.14286,6.9304973
3,32,,125,,125,282,227,33,24,170,55,121.8,108.7561,92.1745441
2,,,33,,33,150,95,0,5,90,55,53.04348,49.87255,32.6921693
18,360,,,165,165,1735,1680,434,16,1230,55,5.28571,5.2766,3.2822824
12,100,,653,,653,570,515,100,30,385,55,2.33333,2.38679,2.1323027
5,48,,139,,139,341,286,48,11,227,55,6.27273,5.51351,6.0432579
6,43,,165,,165,239,184,44,21,119,55,13,11.90385,10.3563518
56,919,,1178,,1178,3609,3554,1060,246,2248,55,1,1,1
5,137,,99,,99,922,867,164,27,676,55,3.69231,3.54037,2.6210655
5,38,,46,,46,550,495,38,20,437,55,17.94118,16.77576,12.1740972
2,,,66,,66,288,233,,17,216,55,26.82609,24.21359,20.4343468
6,97,,59,,59,701,646,118,35,493,55,8.54167,8.67785,7.2898336
3,,,46,,46,180,125,,5,120,55,21.6,18.06542,15.0945234
3,22,,33,,33,221,166,22,12,132,55,11.63636,9.96875,7.2293748
3,30,,40,,40,216,161,30,8,123,55,77.82292,67.19913,61.7123326
5,78,,93,,93,694,639,101,42,496,55,23.39535,22.69259,20.0621759
27,269,,200,,200,882,826,275,158,393,56,2.28571,2.19666,1.920066
42,543,,375,,375,2326,2270,644,250,1376,56,2.64815,2.2866,2.2754565
2,,,66,,66,221,165,,8,157,56,31.03636,29.55752,22.7548627
16,178,,220,,220,1009,953,219,72,662,56,27.06897,25.94778,21.0427541
1,,277,,,277,88,32,,,32,56,8.36364,6.58333,4.9957663
4,23,,58,,58,292,236,24,22,190,56,29.75439,24.31429,19.9564181
4,18,,165,,165,232,176,18,27,131,56,79.13115,66.28182,44.1860983
3,59,,66,,66,405,349,65,35,249,56,18.55263,16.88889,14.7294254
4,20,,83,,83,242,186,20,26,140,56,178.91667,163.28302,134.9451747
13,160,,96,,96,520,464,180,5,279,56,2,1.98765,2.4404459
5,79,,66,,66,700,644,102,42,500,56,28.28571,29.47867,17.9893325
11,60,,132,,132,330,274,60,18,196,56,1.02941,1.02582,1.0258094
7,52,,132,,132,295,239,53,21,165,56,3.70833,3.875,3.6385747
5,35,,201,,201,229,173,35,11,127,56,4.14286,3.62766,3.0001787
5,42,,56,,56,240,184,42,20,122,56,5.73333,5.02041,3.7212718
5,79,,82,,82,699,643,102,42,499,56,17.94118,16.77576,12.1740972
10,220,,679,,679,538,482,229,18,235,56,2.2,1.95313,1.7331137
7,141,,20,,20,945,889,169,27,693,56,3.69231,3.54037,2.6210655
5,45,,66,,66,178,122,45,7,70,56,24.5,29.4,96.2690355
8,80,,149,,149,682,626,87,22,517,56,2.79167,2.73154,2.3051081
5,65,,50,,50,283,227,66,21,140,56,4.60465,4.70635,5.4383131
1,,,56,,56,390,334,,44,290,56,182.94937,156.41818,121.4662363
18,170,,317,,317,1344,1288,175,195,918,56,2.52381,2.23549,2.469637
10,97,,66,,66,516,460,113,26,321,56,5,6.6,7.5368217
6,127,,330,,330,477,421,140,21,260,56,7.52941,6.98261,5.9449208
4,20,132,,,132,239,183,22,23,138,56,29.5,31.27586,24.9172347
5,78,,33,,33,697,641,101,42,498,56,8.75758,8.53769,8.4172592
6,60,,100,,100,248,192,60,12,120,56,46.5,42.38462,45.6193182
5,79,,32,,32,699,643,102,42,499,56,8.14815,8.22353,5.7841607
5,78,,99,,99,697,641,101,42,498,56,13.17391,13.28859,8.6332914
4,19,,132,,132,199,143,20,15,108,56,16.61538,15.0625,10.6227642
8,85,,50,,50,424,368,89,46,233,56,16.65,15.82114,14.7994269
8,114,,66,,66,383,327,118,15,194,56,4.7,4.4252,4.1283229
3,10,,30,,30,187,131,11,4,116,56,3.43243,2.95556,2.4092185
16,121,,146,,146,651,595,135,33,427,56,1.42857,1.35589,1.3829473
4,20,,116,,116,210,154,20,18,116,56,42.98361,35.22881,23.8084023
6,107,,198,,198,621,565,120,32,413,56,81.17544,82.05882,69.8511546
3,,,99,,99,251,195,,17,178,56,149.42857,138.22222,65.3046267
3,24,,132,,132,180,124,24,9,91,56,18.93103,16.24096,11.7687293
7,131,,76,,76,686,630,134,30,466,56,4.30769,4.19753,4.8739273
4,22,,90,,90,235,179,22,20,137,56,33.46296,28.35938,22.1947199
15,183,,165,,165,904,848,204,53,591,56,1.02941,1.02582,1.0258094
21,175,,454,,454,1487,1431,223,67,1141,56,3.83721,3.24536,3.714122
